EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,cov
191,1.56704342406863e+18,106,36206564.1664037,33,-34627902.7463363,14846307.9687345,1716652.87529138,4,-0.00353986219723382,0.924738026689
191,1.56704342406863e+18,107,36251359.7075827,32,4088242.95901204,32233404.3178667,105126.415034181,4,-0.00353986219723382,0.919897746769
191,1.56704342406863e+18,108,35324201.1795215,35,-15019448.1913897,29828879.9332728,698333.18958583,4,-0.00353986219723382,0.72709729
191,1.56704342406863e+18,112,35805753.0227202,23,-15039122.2289639,13062485.9111753,34003856.2894082,4,-0.00353986219723382,0.710761966489
191,1.56704342406863e+18,114,35798273.4680688,33,-1963050.65483586,32012822.2664876,-2619184.69894201,4,-0.00353986219723382,0.875888220321
191,1.56704342406863e+18,115,36272349.2893862,30,1997389.78696142,18436094.3457957,33155419.078723,4,-0.00353986219723382,0.771170254569
191,1.56704342406863e+18,118,38250854.8409871,23,-14132300.9369883,21066555.5413666,-23921886.2139058,4,-0.00353986219723382,2.05033761
191,1.56704342406863e+18,121,36834810.5341532,36,-8523658.71383227,28192992.5804109,-14794400.5219728,4,-0.00353986219723382,1.2109681936
191,1.56704342406863e+18,132,20761406.5179172,33,-12388083.5226156,9309838.00017497,17970323.5823075,4,-0.00353986219723382,0.639657645796
191,1.56704342406863e+18,135,21546812.8074524,39,-896107.954306859,18225191.4600018,2383690.33881811,4,-0.00353986219723382,0.828092720016
192,1.56704342505685e+18,1,20566273.9230264,31,-13494788.7931805,12401169.5053236,-4697121.91490673,1,-0.0035393225006418,1.0059688804
192,1.56704342505685e+18,7,19964469.0760109,29,-1411704.76433159,10679894.3162162,18625810.6382352,1,-0.0035393225006418,0.6974087121
192,1.56704342505685e+18,8,20053806.8245596,27,-9679629.77539436,4614516.76891612,21732592.5770015,1,-0.0035393225006418,0.733395268225
192,1.56704342505685e+18,9,21893088.1867971,19,5747216.96971305,15704483.6364364,-3653504.14317341,1,-0.0035393225006418,1.5101706321
192,1.56704342505685e+18,21,19521179.2539961,33,-17308687.5713865,10207777.9896619,4897829.01005864,1,-0.0035393225006418,0.7247287161
192,1.56704342505685e+18,106,36206724.4497901,33,-34627901.475747,14846304.9664274,1716651.01521515,4,-0.0035393225006418,0.924901511524
192,1.56704342505685e+18,107,36251518.6346274,31,4088235.15542573,32233400.2875191,105129.053805062,4,-0.0035393225006418,0.920058884809
192,1.56704342505685e+18,108,35324355.5871664,35,-15019451.7663037,29828873.5038842,698395.011630238,4,-0.0035393225006418,0.727262723209
192,1.56704342505685e+18,112,35805876.5067115,25,-15040209.8590401,13062238.8701092,34003499.0473383,4,-0.0035393225006418,0.710937335241
192,1.56704342505685e+18,114,35798692.0064079,33,-1961810.31182337,32012605.9962256,-2621686.0292871,4,-0.0035393225006418,0.876120336169
192,1.56704342505685e+18,115,36272490.5948473,30,1996490.81832402,18435413.548298,33156060.4285599,4,-0.0035393225006418,0.771345897169
192,1.56704342505685e+18,118,38250713.5192096,22,-14132511.1018344,21067969.7107422,-23920080.0349714,4,-0.0035393225006418,2.0501085124
192,1.56704342505685e+18,121,36835282.3282003,36,-8522575.75538043,28192263.2297002,-14796631.5475073,4,-0.0035393225006418,1.2112543249
192,1.56704342505685e+18,132,20761792.9419529,32,-12388093.7579595,9307944.22401272,17972484.0901394,4,-0.0035393225006418,0.639862407396
192,1.56704342505685e+18,135,21546654.4879867,39,-896227.161821333,18225083.2693308,2386793.13025084,4,-0.0035393225006418,0.828169161444
193,1.56704342607003e+18,1,20565850.6480313,29,-13495448.5166326,12401600.4781334,-4694004.46862365,1,-0.00353878340747329,1.0059488209
193,1.56704342607003e+18,7,19964220.812358,30,-1413238.88384045,10681387.3130156,18623842.2785462,1,-0.00353878340747329,0.697535654596
193,1.56704342607003e+18,8,20054340.8491965,27,-9680681.28608432,4612152.46464902,21733793.2159222,1,-0.00353878340747329,0.733638501729
193,1.56704342607003e+18,9,21893642.8483586,18,5746699.72641818,15703987.4113014,-3656576.95238101,1,-0.00353878340747329,1.5105884836
193,1.56704342607003e+18,21,19521207.502776,32,-17308751.2210529,10207296.6378503,4900985.88376793,1,-0.00353878340747329,0.7248479044
193,1.56704342607003e+18,106,36206885.5880379,32,-34627901.2872123,14846301.9987552,1716649.33414912,4,-0.00353878340747329,0.925066934416
193,1.56704342607003e+18,107,36251676.8385328,31,4088226.26980251,32233396.2924259,105131.880168344,4,-0.00353878340747329,0.920223874089
193,1.56704342607003e+18,108,35324509.9507027,35,-15019456.4234246,29828867.1093467,698457.018102626,4,-0.00353878340747329,0.727431586816
193,1.56704342607003e+18,112,35806000.484583,24,-15041298.6073952,13061992.0236639,34003141.8144834,4,-0.00353878340747329,0.711116098729
193,1.56704342607003e+18,114,35799109.8736207,33,-1960571.08158237,32012389.5754177,-2624187.15713682,4,-0.00353878340747329,0.876356227321
193,1.56704342607003e+18,115,36272633.375187,28,1995590.66921046,18434732.9189724,33156701.7929014,4,-0.00353878340747329,0.771523316496
193,1.56704342607003e+18,118,38250570.5871902,19,-14132722.1419879,21069383.9457884,-23918273.5409865,4,-0.00353878340747329,2.0499080625
193,1.56704342607003e+18,121,36835754.1440898,33,-8521493.98421073,28191533.7534593,-14798862.3052471,4,-0.00353878340747329,1.21154049
193,1.56704342607003e+18,132,20762181.8528851,36,-12388105.1928207,9306050.23642693,17974644.4750653,4,-0.00353878340747329,0.640068801849
193,1.56704342607003e+18,135,21546495.8273911,38,-896347.45857104,18224974.7669303,2389896.08533301,4,-0.00353878340747329,0.828247426561
194,1.56704342706824e+18,1,20565435.2986249,33,-13496109.2624607,12402029.9299093,-4690887.4074534,1,-0.00353822502676631,1.0059087025
194,1.56704342706824e+18,7,19963972.9858213,26,-1414774.06784079,10682878.9531951,18621873.0380062,1,-0.00353822502676631,0.697664279169
194,1.56704342706824e+18,8,20054878.3610607,32,-9681734.29015961,4609786.82522395,21734992.9021476,1,-0.00353822502676631,0.7338834889
194,1.56704342706824e+18,9,21894199.7657153,20,5746181.01440215,15703489.5984672,-3659650.17056902,1,-0.00353822502676631,1.5110063929
194,1.56704342706824e+18,21,19521231.6045829,32,-17308815.9616582,10206813.7108575,4904142.16487587,1,-0.00353822502676631,0.7249671025
194,1.56704342706824e+18,106,36207047.2947174,30,-34627902.399396,14846297.7725817,1716647.13347523,4,-0.00353822502676631,0.9252323721
194,1.56704342706824e+18,107,36251834.6379158,30,4088216.08347896,32233391.0394509,105134.195505935,4,-0.00353822502676631,0.920388878161
194,1.56704342706824e+18,108,35324664.1472536,33,-15019462.3814161,29828859.456524,698518.510384619,4,-0.00353822502676631,0.727602176016
194,1.56704342706824e+18,112,35806120.2405945,25,-15042388.6926867,13061744.0787044,34002783.8922216,4,-0.00353822502676631,0.711296571456
194,1.56704342706824e+18,114,35799527.425195,32,-1959333.18280493,32012171.7109323,-2626688.78109268,4,-0.00353822502676631,0.876592150225
194,1.56704342706824e+18,115,36272778.739859,27,1994689.12097991,18434051.1646994,33157342.4731234,4,-0.00353822502676631,0.771702513156
194,1.56704342706824e+18,118,38250424.479792,16,-14132934.2761091,21070796.9533462,-23916467.4305695,4,-0.00353822502676631,2.0496789889
194,1.56704342706824e+18,121,36836225.6319818,32,-8520413.61900881,28190802.8585665,-14801093.493801,4,-0.00353822502676631,1.2118487056
194,1.56704342706824e+18,132,20762570.5077157,35,-12388118.0458986,9304154.74430555,17976804.0384471,4,-0.00353822502676631,0.640276829929
194,1.56704342706824e+18,135,21546336.3970726,36,-896469.063268607,18224864.6596664,2392998.50539394,4,-0.00353822502676631,0.828329335876
195,1.56704342807886e+18,1,20565024.5606302,30,-13496770.5017805,12402456.9588367,-4687771.02762332,1,-0.00353766392518824,1.0058886436
195,1.56704342807886e+18,4,22643276.9273527,16,-3655612.80870165,12295118.1959929,-13049679.0144503,1,-0.00353766392518824,2.3205952225
195,1.56704342807886e+18,7,19963726.7266339,31,-1416309.78739904,10684368.3349184,18619902.6204667,1,-0.00353766392518824,0.697794586281
195,1.56704342807886e+18,8,20055413.7752899,28,-9682788.25871691,4607418.9488946,21736191.3394803,1,-0.00353766392518824,0.734130230596
195,1.56704342807886e+18,9,21894754.9256878,19,5745661.36253604,15702989.2961905,-3662724.09390831,1,-0.00353766392518824,1.51142436
195,1.56704342807886e+18,21,19521257.9097135,33,-17308881.2643323,10206328.3069057,4907297.55705254,1,-0.00353766392518824,0.725089716484
195,1.56704342807886e+18,106,36207210.0977849,32,-34627904.2833801,14846291.3861372,1716644.11699845,4,-0.00353766392518824,0.925401672484
195,1.56704342807886e+18,107,36251991.5837108,33,4088205.12537285,32233383.6268244,105135.703622795,4,-0.00353766392518824,0.920555815936
195,1.56704342807886e+18,108,35324818.5091273,34,-15019469.1113602,29828849.6436465,698579.192280783,4,-0.00353766392518824,0.727772785216
195,1.56704342807886e+18,112,35806242.8679539,26,-15043479.5859477,13061494.1334721,34002424.9843675,4,-0.00353766392518824,0.711477067081
195,1.56704342807886e+18,114,35799944.4661473,34,-1958096.0865997,32011951.5010037,-2629191.19733777,4,-0.00353766392518824,0.876829977664
195,1.56704342807886e+18,115,36272914.7299177,26,1993786.70253366,18433367.3836966,33157982.1730529,4,-0.00353766392518824,0.771883487761
195,1.56704342807886e+18,118,38250281.6621225,10,-14133146.9752711,21072207.8315854,-23914661.9999642,4,-0.00353766392518824,-1
195,1.56704342807886e+18,121,36836696.8413506,35,-8519334.13088057,28190069.6432676,-14803325.4093518,4,-0.00353766392518824,1.2121569604
195,1.56704342807886e+18,132,20762958.2988554,34,-12388131.7883113,9302256.8459173,17978962.4840543,4,-0.00353766392518824,0.640488093025
195,1.56704342807886e+18,135,21546176.2171247,38,-896591.447045329,18224752.0457718,2396100.09418132,4,-0.00353766392518824,0.8284094289
196,1.56704342908118e+18,1,20564608.0677054,30,-13497431.2770035,12402882.2901809,-4684654.89016704,1,-0.00353708526694884,1.0058685849
196,1.56704342908118e+18,4,22643975.399376,14,-3656409.66219545,12293424.3086968,-13052048.1389443,1,-0.00353708526694884,-1
196,1.56704342908118e+18,7,19963477.9049541,32,-1417845.0848887,10685856.183445,18617931.4648651,1,-0.00353708526694884,0.6979265764
196,1.56704342908118e+18,8,20055947.9791633,28,-9683842.23411027,4605049.56103433,21737388.9668173,1,-0.00353708526694884,0.734378727681
196,1.56704342908118e+18,9,21895310.4961697,18,5745141.7284215,15702487.2298074,-3665798.28338632,1,-0.00353708526694884,1.5118423849
196,1.56704342908118e+18,21,19521285.3382483,33,-17308946.1714867,10205841.1512747,4910452.49916661,1,-0.00353708526694884,0.725214044025
196,1.56704342908118e+18,106,36207373.6187335,33,-34627905.9815271,14846283.5647216,1716640.72364397,4,-0.00353708526694884,0.925572912489
196,1.56704342908118e+18,107,36252147.8994567,33,4088194.35312184,32233374.7798464,105136.84344408,4,-0.00353708526694884,0.920726607025
196,1.56704342908118e+18,108,35324972.6503846,34,-15019475.6556193,29828838.3960139,698639.502716042,4,-0.00353708526694884,0.727946827204
196,1.56704342908118e+18,112,35806366.3388599,26,-15044570.3295244,13061242.9132699,34002065.5298459,4,-0.00353708526694884,0.71166096
196,1.56704342908118e+18,113,37145764.922416,29,-26074711.3616307,20113684.5180823,-13985060.1795295,4,-0.00353708526694884,1.2388135204
196,1.56704342908118e+18,114,35800361.0299,34,-1956858.83535636,32011729.6709361,-2631693.96693306,4,-0.00353708526694884,0.8770697104
196,1.56704342908118e+18,115,36273054.1607518,27,1992884.37156704,18432682.3013067,33158621.3315842,4,-0.00353708526694884,0.772066240929
196,1.56704342908118e+18,121,36837167.9012963,34,-8518254.56221233,28189334.8328781,-14805557.612961,4,-0.00353708526694884,1.2124432321
196,1.56704342908118e+18,132,20763347.2932547,36,-12388145.4624568,9300357.26661672,17981120.2507574,4,-0.00353708526694884,0.640699390969
196,1.56704342908118e+18,135,21546015.7648726,38,-896713.652312411,18224637.6505489,2399201.29055834,4,-0.00353708526694884,0.828494987089
197,1.56704343007734e+18,1,20564200.2104729,31,-13498090.4959786,12403306.4013145,-4681538.95059598,1,-0.00353654593698032,900.99627556
197,1.56704343007734e+18,7,19963234.0818461,34,-1419378.8681149,10687342.9761196,18615959.6159956,1,-0.00353654593698032,0.69806025
197,1.56704343007734e+18,8,20056484.0281622,28,-9684895.12417761,4602679.13917772,21738585.8288269,1,-0.00353654593698032,0.734628981025
197,1.56704343007734e+18,9,21895866.482538,17,5744623.20416499,15701983.8767941,-3668872.69423219,1,-0.00353654593698032,1.5122604676
197,1.56704343007734e+18,21,19521313.4827145,33,-17309009.5910247,10205352.7213887,4913607.03585975,1,-0.00353654593698032,0.725340085561
197,1.56704343007734e+18,106,36207536.986015,33,-34627906.401691,14846274.7857781,1716636.99811717,4,-0.00353654593698032,0.925746092649
197,1.56704343007734e+18,107,36252304.3403033,33,4088184.85887215,32233364.97596,105137.65967512,4,-0.00353654593698032,0.920897413956
197,1.56704343007734e+18,108,35325126.994626,34,-15019480.9220474,29828826.1910695,698699.486395341,4,-0.00353654593698032,0.728122596601
197,1.56704343007734e+18,109,37279756.3565512,29,-39896326.4571541,4810292.97439762,1781896.13958578,4,-0.00353654593698032,1.3253305129
197,1.56704343007734e+18,111,36772973.7085673,31,-10938583.6375306,26289032.7721106,-16855442.1693695,4,-0.00353654593698032,1.3225
197,1.56704343007734e+18,112,35806488.0922391,26,-15045659.8312568,13060990.8955444,34001705.5733604,4,-0.00353654593698032,0.7118465641
197,1.56704343007734e+18,113,37145582.612065,32,-26074420.9280025,20115190.2269373,-13982671.3247782,4,-0.00353654593698032,1.2388135204
197,1.56704343007734e+18,114,35800777.8682612,35,-1955620.33695909,32011506.6981776,-2634197.04515324,4,-0.00353654593698032,0.877311349201
197,1.56704343007734e+18,115,36273194.4152668,33,1991983.22023774,18431996.3949813,33159259.9934247,4,-0.00353654593698032,0.772249015729
197,1.56704343007734e+18,121,36837637.2522755,31,-8517173.82087579,28188598.904853,-14807790.0599229,4,-0.00353654593698032,1.2127515625
197,1.56704343007734e+18,132,20763737.0640748,38,-12388157.9762248,9298456.48388622,17983277.3832252,4,-0.00353654593698032,0.640913926041
197,1.56704343007734e+18,135,21545855.4255666,38,-896834.586972573,18224521.9514435,2402302.13916919,4,-0.00353654593698032,0.828580549696
198,1.56704343103313e+18,1,20563786.8959031,32,-13498748.6375262,12403731.1606211,-4678421.63285693,1,-0.00353613449229113,900.99627556
198,1.56704343103313e+18,7,19962988.8495651,35,-1420911.61586356,10688830.581326,18613988.6498288,1,-0.00353613449229113,0.6981939364
198,1.56704343103313e+18,8,20057017.87724,32,-9685947.40769104,4600309.55177259,21739783.501474,1,-0.00353613449229113,0.7348775625
198,1.56704343103313e+18,9,21896406.769451,18,5744105.31093591,15701481.1055698,-3671945.75057222,1,-0.00353613449229113,1.5127032064
198,1.56704343103313e+18,21,19521341.3996263,33,-17309072.0017585,10204864.8856409,4916762.74304725,1,-0.00353613449229113,0.725467841536
198,1.56704343103313e+18,27,22209847.4427279,21,-15233741.517771,-7655172.80213347,23200803.8248742,1,-0.00353613449229113,1.5146717184
198,1.56704343103313e+18,30,22807311.5741004,13,10291232.3194298,2124279.47591789,22861915.9478566,1,-0.00353613449229113,-1
198,1.56704343103313e+18,106,36207700.3420494,33,-34627906.0226348,14846266.9177195,1716634.51639135,4,-0.00353613449229113,0.925919289009
198,1.56704343103313e+18,107,36252460.5995106,33,4088176.16386061,32233356.083578,105139.728289209,4,-0.00353613449229113,0.921068236729
198,1.56704343103313e+18,108,35325281.0013841,35,-15019485.3894077,29828814.8972263,698760.719291771,4,-0.00353613449229113,0.728300094025
198,1.56704343103313e+18,109,37279910.0972425,30,-39896327.3560591,4810283.92838539,1781927.98320295,4,-0.00353613449229113,1.3252844641
198,1.56704343103313e+18,111,36773437.1806843,26,-10937609.8788428,26288220.8657934,-16857556.7090115,4,-0.00353613449229113,1.3228220196
198,1.56704343103313e+18,112,35806611.4532867,28,-15046748.5698726,13060739.948716,34001346.6908899,4,-0.00353613449229113,0.7120321924
198,1.56704343103313e+18,113,37145412.0305577,31,-26074129.4754614,20116696.8056342,-13980281.1436702,4,-0.00353613449229113,1.2388135204
198,1.56704343103313e+18,114,35801194.7427993,35,-1954381.07019729,32011284.451145,-2636698.85601334,4,-0.00353613449229113,0.877554894841
198,1.56704343103313e+18,115,36273331.9321378,33,1991082.76979127,18431311.5331393,33159899.7345518,4,-0.00353613449229113,0.772433569924
198,1.56704343103313e+18,121,36838108.7901095,31,-8516092.38567172,28187863.7276299,-14810021.1742234,4,-0.00353613449229113,1.2130599321
198,1.56704343103313e+18,132,20764124.698158,39,-12388169.8084144,9296556.36616219,17985435.457412,4,-0.00353613449229113,0.641128497025
198,1.56704343103313e+18,135,21545695.4550205,40,-896954.729837911,18224406.8168709,2405404.2159274,4,-0.00353613449229113,0.828666116721
199,1.5670434320759e+18,1,20563375.4072596,31,-13499405.3520527,12404155.7533379,-4675303.39911828,1,-0.0035356145009005,1.00580841
199,1.5670434320759e+18,7,19962738.5335658,35,-1422442.97853948,10690318.1843191,18612018.1043535,1,-0.0035356145009005,0.698334320896
199,1.5670434320759e+18,8,20057551.2674571,33,-9686998.73503522,4597939.98419689,21740981.522701,1,-0.0035356145009005,0.735133045201
199,1.5670434320759e+18,9,21896945.9205927,19,5743588.39832362,15700978.1014887,-3675017.91421884,1,-0.0035356145009005,1.5131214081
199,1.5670434320759e+18,21,19521369.1281197,33,-17309133.054133,10204376.8293104,4919919.15863496,1,-0.0035356145009005,0.7255973124
199,1.5670434320759e+18,27,22210597.1285099,23,-15234706.7861877,-7657801.89585084,23200415.5744478,1,-0.0035356145009005,1.5151640464
199,1.5670434320759e+18,30,22806839.8322101,14,10289425.485902,2126292.98267069,22861667.9106987,1,-0.0035356145009005,-1
199,1.5670434320759e+18,106,36207863.7727601,33,-34627904.4947546,14846259.1458434,1716632.81644039,4,-0.0035356145009005,0.926094426244
199,1.5670434320759e+18,107,36252616.6978344,27,4088168.61769139,32233347.287998,105142.587260198,4,-0.0035356145009005,0.921244834225
199,1.5670434320759e+18,108,35325435.141636,35,-15019488.7080959,29828803.6997815,698822.73937876,4,-0.0035356145009005,0.728481027121
199,1.5670434320759e+18,112,35806729.4177987,30,-15047836.1957697,13060489.2580817,34000988.4204018,4,-0.0035356145009005,0.712222908489
199,1.5670434320759e+18,113,37145245.4152212,31,-26073836.6544018,20118203.4394783,-13977890.0981819,4,-0.0035356145009005,1.2388135204
199,1.5670434320759e+18,114,35801611.7235047,30,-1953140.68549415,32011062.1151403,-2639199.86152564,4,-0.0035356145009005,0.8778003481
199,1.5670434320759e+18,115,36273476.3029792,33,1990183.36987974,18430626.9011141,33160540.0929151,4,-0.0035356145009005,0.7726234201
199,1.5670434320759e+18,121,36838579.7930889,25,-8515009.90700944,28187128.486515,-14812251.4178968,4,-0.0035356145009005,1.2133683409
199,1.5670434320759e+18,132,20764512.4558761,38,-12388180.6094572,9294656.09879809,17987594.0112359,4,-0.0035356145009005,0.641347908964
199,1.5670434320759e+18,135,21545535.5979804,39,-897073.731353438,18224291.432131,2408507.05875276,4,-0.0035356145009005,0.828757150321
200,1.56704343307419e+18,1,20562963.7258118,31,-13500061.7194787,12404582.1496211,-4672183.56108425,1,-0.00353499459633876,900.99627556
200,1.56704343307419e+18,7,19962489.2908203,35,-1423974.03599075,10691807.7552104,18610048.667991,1,-0.00353499459633876,0.698474719504
200,1.56704343307419e+18,8,20058086.2376321,34,-9688050.18608728,4595572.40673662,21742180.5808166,1,-0.00353499459633876,0.735390287401
200,1.56704343307419e+18,9,21897487.1415427,19,5743071.38640445,15700476.8347917,-3678088.49673234,1,-0.00353499459633876,1.5135396676
200,1.56704343307419e+18,21,19521397.3042863,33,-17309193.8280867,10203890.5225829,4923076.97088988,1,-0.00353499459633876,0.725730202404
200,1.56704343307419e+18,27,22211345.8914903,26,-15235672.1249215,-7660428.81464124,23200028.3270285,1,-0.00353499459633876,1.5157056996
200,1.56704343307419e+18,30,22806366.1100808,13,10287618.8485812,2128308.63267652,22861420.892061,1,-0.00353499459633876,-1
200,1.56704343307419e+18,106,36208027.467652,34,-34627902.8979398,14846253.4403526,1716632.5866059,4,-0.00353499459633876,0.926275354624
200,1.56704343307419e+18,108,35325589.5215046,35,-15019491.9580016,29828794.5689382,698886.234997562,4,-0.00353499459633876,0.728663689924
200,1.56704343307419e+18,109,37280237.456273,29,-39896326.7872389,4810268.09523402,1781994.70305802,4,-0.00353499459633876,1.3251923689
200,1.56704343307419e+18,112,35806853.1187131,34,-15048923.788774,13060240.7938583,34000631.4502522,4,-0.00353499459633876,0.712415338209
200,1.56704343307419e+18,113,37145075.4817171,29,-26073543.5447123,20119712.0986773,-13975497.499926,4,-0.00353499459633876,1.2388357809
200,1.56704343307419e+18,114,35802029.5210059,34,-1951900.26276933,32010841.660371,-2641699.37332899,4,-0.00353499459633876,0.878047709764
200,1.56704343307419e+18,115,36273617.7174797,32,1989283.9406036,18429944.4691003,33161181.7568741,4,-0.00353499459633876,0.772815051801
200,1.56704343307419e+18,121,36839053.1528826,26,-8513927.4648124,28186395.1517335,-14814480.1025681,4,-0.00353499459633876,1.2136767889
200,1.56704343307419e+18,132,20764902.2845061,36,-12388191.4592783,9292757.65205092,17989753.7329848,4,-0.00353499459633876,0.6415689604
200,1.56704343307419e+18,133,24334715.3628924,30,-16107606.322434,-10805148.1027902,24440351.8803992,4,-0.00353499459633876,2.0052259236
200,1.56704343307419e+18,135,21545376.0691876,35,-897192.67145761,18224177.7674292,2411611.35592755,4,-0.00353499459633876,0.828850009744
201,1.56704343403966e+18,1,20562551.7689436,26,-13500719.2229562,12405011.2198982,-4669063.97591532,1,-0.00353449048126257,900.99627556
201,1.56704343403966e+18,7,19962240.2137591,28,-1425506.27133761,10693300.1644203,18608078.4836807,1,-0.00353449048126257,0.698613460561
201,1.56704343403966e+18,8,20058619.1995197,35,-9689103.24398014,4593207.68990791,21743378.8187162,1,-0.00353449048126257,0.735645859204
201,1.56704343403966e+18,9,21898033.3115705,17,5742552.79201804,15699978.175994,-3681159.35511161,1,-0.00353449048126257,1.5139825936
201,1.56704343403966e+18,21,19521426.0829208,33,-17309255.8067943,10203406.8359176,4926234.32264801,1,-0.00353449048126257,0.725864808529
201,1.56704343403966e+18,27,22212095.5534993,25,-15236639.0170616,-7663052.68794801,23199640.2255348,1,-0.00353449048126257,1.5161981956
201,1.56704343403966e+18,30,22805894.5389412,12,10285810.9244065,2130327.29633271,22861173.034857,1,-0.00353449048126257,-1
201,1.56704343403966e+18,106,36208191.5085338,33,-34627902.7153162,14846250.6717242,1716631.96979373,4,-0.00353449048126257,0.926456300676
201,1.56704343403966e+18,108,35325744.6909204,35,-15019496.6222506,29828788.3751736,698949.349053572,4,-0.00353449048126257,0.728846375625
201,1.56704343403966e+18,109,37280407.116237,29,-39896327.8825289,4810264.14877481,1782028.4105435,4,-0.00353449048126257,1.3251693456
201,1.56704343403966e+18,112,35806972.8971014,33,-15050012.8320227,13059995.4265204,34000273.9233373,4,-0.00353449048126257,0.7126061056
201,1.56704343403966e+18,114,35802447.8390492,34,-1950661.28517465,32010623.9573185,-2644199.24850614,4,-0.00353449048126257,0.878298854976
201,1.56704343403966e+18,115,36273761.5207398,13,1988382.99887259,18429265.1076016,33161822.8693194,4,-0.00353449048126257,-1
201,1.56704343403966e+18,121,36839526.9186298,25,-8512846.54222288,28185664.5937734,-14816709.0853337,4,-0.00353449048126257,1.2139852761
201,1.56704343403966e+18,132,20765289.8326703,39,-12388203.8410393,9290861.8964125,17991912.7655558,4,-0.00353449048126257,0.641790049924
201,1.56704343403966e+18,135,21545217.7416949,26,-897313.03332482,18224066.6932455,2414715.25029118,4,-0.00353449048126257,0.828942874369
202,1.56704343507233e+18,1,20562140.0758357,33,-13501377.8766394,12405442.3449773,-4665945.64504394,1,-0.0035339808034625,900.99627556
202,1.56704343507233e+18,4,22648197.1626894,25,-3661182.60012033,12283269.6224185,-13066246.7421571,1,-0.0035339808034625,2.3258690064
202,1.56704343507233e+18,7,19961996.0589284,18,-1427039.69867437,10694794.7927227,18606106.5501326,1,-0.0035339808034625,0.698758902724
202,1.56704343507233e+18,8,20059151.0907505,36,-9690157.92283374,4590845.21464314,21744575.2350114,1,-0.0035339808034625,0.7359066225
202,1.56704343507233e+18,9,21898579.2546375,16,5742032.60098732,15699481.505978,-3684231.49070509,1,-0.0035339808034625,1.5144009721
202,1.56704343507233e+18,21,19521454.9297027,36,-17309319.0044335,10202925.1501536,4929390.21248701,1,-0.0035339808034625,0.726001131249
202,1.56704343507233e+18,27,22212844.7132392,24,-15237607.4767111,-7665674.13486238,23199250.2686145,1,-0.0035339808034625,1.5167154025
202,1.56704343507233e+18,30,22805423.5886369,11,10284001.6992789,2132348.35445725,22860923.3377294,1,-0.0035339808034625,-1
202,1.56704343507233e+18,106,36208356.3059919,31,-34627903.9610124,14846250.2208167,1716629.9646436,4,-0.0035339808034625,0.926639189641
202,1.56704343507233e+18,108,35325900.704475,34,-15019502.7149713,29828784.4993458,699011.08018615,4,-0.0035339808034625,0.729032499556
202,1.56704343507233e+18,109,37280572.4266656,27,-39896330.4061228,4810262.52007735,1782060.72934339,4,-0.0035339808034625,1.3251232996
202,1.56704343507233e+18,112,35807095.9317452,33,-15051103.3395951,13059752.536937,33999914.8383068,4,-0.0035339808034625,0.712801964176
202,1.56704343507233e+18,114,35802866.7396068,24,-1949423.76686583,32010408.3868454,-2646700.48840347,4,-0.0035339808034625,0.8785500361
202,1.56704343507233e+18,115,36273900.5094594,12,1987480.530556,18428588.1974741,33162462.4289028,4,-0.0035339808034625,-1
202,1.56704343507233e+18,121,36839995.618592,25,-8511767.15337286,28184936.1934952,-14818939.3675827,4,-0.0035339808034625,1.2142938025
202,1.56704343507233e+18,132,20765676.9808395,37,-12388217.7689045,9288968.21279485,17994070.1075356,4,-0.0035339808034625,0.642014382564
202,1.56704343507233e+18,135,21545060.4256166,32,-897434.831132572,18223957.5904405,2417817.74042847,4,-0.0035339808034625,0.829037565225
203,1.56704343606821e+18,1,20561733.3895085,31,-13502035.8322393,12405874.7783723,-4662828.58440092,1,-0.00353351761395589,900.99627556
203,1.56704343606821e+18,4,22648906.1477118,26,-3661979.92349967,12281583.0284074,-13068613.7012529,1,-0.00353351761395589,2.3266011024
203,1.56704343606821e+18,7,19961747.1530197,17,-1428572.46973572,10696290.8936755,18604132.8515082,1,-0.00353351761395589,0.698904360025
203,1.56704343606821e+18,8,20059683.6396235,33,-9691212.37433202,4588484.23459354,21745769.813856,1,-0.00353351761395589,0.736169148009
203,1.56704343606821e+18,9,21899124.6955896,14,5741512.66157687,15698986.0783468,-3687304.91926475,1,-0.00353351761395589,-1
203,1.56704343606821e+18,21,19521482.7766118,29,-17309381.5727486,10202444.7188418,4932544.62453568,1,-0.00353351761395589,0.726139171044
203,1.56704343606821e+18,27,22213590.5431298,23,-15238575.6555436,-7668293.90177538,23198858.4404594,1,-0.00353351761395589,1.5172326976
203,1.56704343606821e+18,106,36208520.3686092,31,-34627904.7867234,14846251.3412006,1716626.55534102,4,-0.00353351761395589,0.926824022089
203,1.56704343606821e+18,108,35326057.6241868,31,-15019508.3878588,29828782.1950255,699071.412580447,4,-0.00353351761395589,0.729218647249
203,1.56704343606821e+18,109,37280743.4732272,27,-39896332.5097158,4810262.46271214,1782091.64364177,4,-0.00353351761395589,1.3250772544
203,1.56704343606821e+18,111,36775726.3279217,25,-10932743.4738625,26284182.8755652,-16868123.4315535,4,-0.00353351761395589,1.3244327056
203,1.56704343606821e+18,112,35807213.0282412,33,-15052193.4631961,13059511.3786766,33999554.179337,4,-0.00353351761395589,0.712997849664
